ニハ,には, 
ケッチャク,けっちゃく, 
ケイベツ,けいべつ, 
ファミリー,ふぁみりー, 
ノウリ,のうり, 
シナノ,しなの, 
ヘンカク,へんかく, 
カカル,かかる, 
ジョウジ,じょうじ, 
シイレル,しいれる, 
サイ,さい, 
チュウキ,ちゅうき, 
マックラ,まっくら, 
マブシイ,まぶしい, 
ナイガイ,ないがい, 
ヒザシ,ひざし, 
ヤカラ,やから, 
セイショ,せいしょ, 
ヒコ,ひこ, 
ヘンケイ,へんけい, 
エツラン,えつらん, 
リョウシ,りょうし, 
ゼンガク,ぜんがく, 
オウセツ,おうせつ, 
イイブン,いいぶん, 
ミョウジ,みょうじ, 
デモ,でも, 
ホウコウ,ほうこう, 
ゲイニン,げいにん, 
ナガヤ,ながや, 
ユミ,ゆみ, 
ヒヤク,ひやく, 
ツウショウ,つうしょう, 
ソツ,そつ, 
ジョウヒン,じょうひん, 
ヨコギル,よこぎる, 
ジョウ,じょう, 
マヒ,まひ, 
ショクン,しょくん, 
シュドウ,しゅどう, 
テンキン,てんきん, 
シメイ,しめい, 
ゲタ,げた, 
フキョウ,ふきょう, 
イチガイ,いちがい, 
ショクモツ,しょくもつ, 
フタゴ,ふたご, 
サッシ,さっし, 
シノグ,しのぐ, 
ツカマル,つかまる, 
テンシ,てんし, 
コクゴ,こくご, 
ホクブ,ほくぶ, 
ケネン,けねん, 
オキカエル,おきかえる, 
キメツケル,きめつける, 
ヤブレル,やぶれる, 
ジュン,じゅん, 
モル,もる, 
ノリ,のり, 
ナリユキ,なりゆき, 
ドーム,どーむ, 
タイコク,たいこく, 
ルー,るー, 
ケリ,けり, 
ドウシ,どうし, 
ヤケド,やけど, 
カタスミ,かたすみ, 
ニッコウ,にっこう, 
ウエスト,うえすと, 
ニコリ,にこり, 
セイセイ,せいせい, 
ヘンカン,へんかん, 
ミチ,みち, 
シュツジョウ,しゅつじょう, 
フウド,ふうど, 
フザケル,ふざける, 
カンノン,かんのん, 
ネンパイ,ねんぱい, 
フカ,ふか, 
ユウレイ,ゆうれい, 
オート,おーと, 
ノガス,のがす, 
コウセイ,こうせい, 
チョウセツ,ちょうせつ, 
ヒトリ,ひとり, 
アスカ,あすか, 
キドウ,きどう, 
シュジュ,しゅじゅ, 
マチウケル,まちうける, 
カイボウ,かいぼう, 
オロソカ,おろそか, 
イバラキ,いばらき, 
ブラ,ぶら, 
ゴロゴロ,ごろごろ, 
シュウ,しゅう, 
センメン,せんめん, 
ユトリ,ゆとり, 
シラガ,しらが, 
ストーン,すとーん, 
コリャ,こりゃ, 
リョウシン,りょうしん, 
ビョウシャ,びょうしゃ, 
オキアガル,おきあがる, 
グッド,ぐっど, 
ケッカン,けっかん, 
パー,ぱー, 
カンサ,かんさ, 
ヌマ,ぬま, 
タチナオル,たちなおる, 
マス,ます, 
ユウセイ,ゆうせい, 
プリンター,ぷりんたー, 
フクゴウ,ふくごう, 
ハレル,はれる, 
ホロビル,ほろびる, 
セイトウ,せいとう, 
センネン,せんねん, 
ハイブン,はいぶん, 
サガシダス,さがしだす, 
コンザツ,こんざつ, 
ジツジョウ,じつじょう, 
ガンコ,がんこ, 
タマネギ,たまねぎ, 
コウシ,こうし, 
アーチスト,あーちすと, 
ナキ,なき, 
ヘン,へん, 
トリアウ,とりあう, 
キギ,きぎ, 
イチニンマエ,いちにんまえ, 
テキセイ,てきせい, 
セツナイ,せつない, 
ミマウ,みまう, 
ミスター,みすたー, 
テイオウ,ていおう, 
バッテリー,ばってりー, 
ケイ,けい, 
ツクヅク,つくづく, 
オシヨセル,おしよせる, 
ハッシャ,はっしゃ, 
ネンチョウ,ねんちょう, 
コキャク,こきゃく, 
カイラク,かいらく, 
ケンチョ,けんちょ, 
ボニュウ,ぼにゅう, 
トッケン,とっけん, 
イラク,いらく, 
ジェット,じぇっと, 
サイカイ,さいかい, 
シンリョウ,しんりょう, 
オモミ,おもみ, 
ヨウキ,ようき, 
ヨロン,よろん, 
セツ,せつ, 
ショウコウ,しょうこう, 
ブンメン,ぶんめん, 
タイケツ,たいけつ, 
モウフ,もうふ, 
オーエル,おーえる, 
ハバヒロイ,はばひろい, 
シカク,しかく, 
ナンゾ,なんぞ, 
シボウ,しぼう, 
トリケス,とりけす, 
タイラ,たいら, 
ヘッド,へっど, 
マヨイ,まよい, 
コウズル,こうずる, 
イッカツ,いっかつ, 
シャ,しゃ, 
ショキ,しょき, 
サイクル,さいくる, 
ガッシュウ,がっしゅう, 
トホ,とほ, 
チュウコク,ちゅうこく, 
ワセダ,わせだ, 
ヨゲン,よげん, 
ムチ,むち, 
ガイライ,がいらい, 
ショボウ,しょぼう, 
ヘイケ,へいけ, 
カイブツ,かいぶつ, 
センメイ,せんめい, 
インリョウ,いんりょう, 
ミウシナウ,みうしなう, 
カギリナイ,かぎりない, 
ジュウデン,じゅうでん, 
コウガク,こうがく, 
オコタル,おこたる, 
カモク,かもく, 
コダワリ,こだわり, 
ブショ,ぶしょ, 
ハシリマワル,はしりまわる, 
シタシム,したしむ, 
カオク,かおく, 
ホウシ,ほうし, 
コウシュウ,こうしゅう, 
モクゾウ,もくぞう, 
チュウゼツ,ちゅうぜつ, 
ロウ,ろう, 
トリケシ,とりけし, 
キゲン,きげん, 
ゲンキュウ,げんきゅう, 
ニンカ,にんか, 
センチョウ,せんちょう, 
ワカテ,わかて, 
ノリ,のり, 
ユウワク,ゆうわく, 
オッパイ,おっぱい, 
コクセキ,こくせき, 
ユウゲン,ゆうげん, 
ゼンメン,ぜんめん, 
シナガワ,しながわ, 
サイキン,さいきん, 
カミガミ,かみがみ, 
ヒトトオリ,ひととおり, 
ショウキョ,しょうきょ, 
ナヤマス,なやます, 
コンタクト,こんたくと, 
サケビ,さけび, 
コンワク,こんわく, 
マイクロ,まいくろ, 
ボロ,ぼろ, 
ショセキ,しょせき, 
ハタン,はたん, 
シアン,しあん, 
テイエン,ていえん, 
ダゲキ,だげき, 
ケッカク,けっかく, 
セイゼン,せいぜん, 
オン,おん, 
タンポ,たんぽ, 
トカス,とかす, 
ドウクツ,どうくつ, 
ヒトサシ,ひとさし, 
ノリキル,のりきる, 
シシ,しし, 
ソマツ,そまつ, 
ブショウ,ぶしょう, 
ガイ,がい, 
シヒョウ,しひょう, 
コール,こーる, 
クダリ,くだり, 
カラミ,からみ, 
ツツム,つつむ, 
ニュウキン,にゅうきん, 
ハイ,はい, 
クリ,くり, 
シンノウ,しんのう, 
イセキ,いせき, 
ドアイ,どあい, 
チョウシュ,ちょうしゅ, 
ダイスル,だいする, 
ソウガク,そうがく, 
クリ,くり, 
テクニック,てくにっく, 
ミカン,みかん, 
ジョウキョウ,じょうきょう, 
ジュショウ,じゅしょう, 
クニグニ,くにぐに, 
ケイキ,けいき, 
インク,いんく, 
ユウカイ,ゆうかい, 
カイサツ,かいさつ, 
ワン,わん, 
オカズ,おかず, 
タイソウ,たいそう, 
ショホ,しょほ, 
シンリ,しんり, 
モグリコム,もぐりこむ, 
タノミ,たのみ, 
ソウビ,そうび, 
タチアゲル,たちあげる, 
ショカン,しょかん, 
ユウキ,ゆうき, 
サンカ,さんか, 
オチツキ,おちつき, 
ショトウ,しょとう, 
スレチガウ,すれちがう, 
サイソク,さいそく, 
スグサマ,すぐさま, 
ブンゲイ,ぶんげい, 
プライバシー,ぷらいばしー, 
マギレ,まぎれ, 
トウブン,とうぶん, 
ジュウタン,じゅうたん, 
ヤワラカ,やわらか, 
ヨコク,よこく, 
リサイクル,りさいくる, 
ミッセツ,みっせつ, 
ショウリョウ,しょうりょう, 
サキダツ,さきだつ, 
ミヤギ,みやぎ, 
ミツ,みつ, 
カンゲキ,かんげき, 
トクイ,とくい, 
ショウニン,しょうにん, 
コウオン,こうおん, 
トグチ,とぐち, 
ナメラカ,なめらか, 
ヒトイキ,ひといき, 
ビジョ,びじょ, 
ジングウ,じんぐう, 
グンシュウ,ぐんしゅう, 
キハン,きはん, 
オオカタ,おおかた, 
ブソウ,ぶそう, 
クロース,くろーす, 
キュウデン,きゅうでん, 
スイイ,すいい, 
ココチ,ここち, 
エキショウ,えきしょう, 
ザセツ,ざせつ, 
シュシ,しゅし, 
チュウジュン,ちゅうじゅん, 
イクブン,いくぶん, 
ホコウ,ほこう, 
タコク,たこく, 
タチアウ,たちあう, 
ヒキツヅク,ひきつづく, 
スピーカー,すぴーかー, 
ロクニ,ろくに, 
ユウゴウ,ゆうごう, 
チョウナイ,ちょうない, 
クサリ,くさり, 
カクセイ,かくせい, 
イッセン,いっせん, 
ガイジン,がいじん, 
ブアツイ,ぶあつい, 
シンジョウ,しんじょう, 
ブラク,ぶらく, 
カワラ,かわら, 
オロス,おろす, 
ズラス,ずらす, 
ケンサツ,けんさつ, 
ホソナガイ,ほそながい, 
カイコ,かいこ, 
ラッカ,らっか, 
ミシリ,みしり, 
ホ,ほ, 
ゴショ,ごしょ, 
オウトウ,おうとう, 
ゲンリョウ,げんりょう, 
ズレ,ずれ, 
シホウ,しほう, 
ミサキ,みさき, 
ゼン,ぜん, 
コトバヅカイ,ことばづかい, 
サマタゲル,さまたげる, 
シ,し, 
チュウカイ,ちゅうかい, 
レンタイ,れんたい, 
カイム,かいむ, 
ジャガイモ,じゃがいも, 
グッズ,ぐっず, 
ビタミン,びたみん, 
オウシュウ,おうしゅう, 
コウケイ,こうけい, 
バナナ,ばなな, 
ウォーター,うぉーたー, 
イザカヤ,いざかや, 
ヒトマエ,ひとまえ, 
シツヨウ,しつよう, 
ケイイ,けいい, 
クシ,くし, 
パンフレット,ぱんふれっと, 
サホウ,さほう, 
チュウドク,ちゅうどく, 
オウム,おうむ, 
チュウ,ちゅう, 
メガミ,めがみ, 
クリーニング,くりーにんぐ, 
ウケ,うけ, 
フンソウ,ふんそう, 
シュウシ,しゅうし, 
コウシ,こうし, 
クズ,くず, 
ミナオシ,みなおし, 
ヤッキョク,やっきょく, 
タチ,たち, 
ソウキン,そうきん, 
タシャ,たしゃ, 
モジル,もじる, 
クウソウ,くうそう, 
ホウ,ほう, 
リ,り, 
コンビ,こんび, 
タンニン,たんにん, 
イワウ,いわう, 
スミヤカ,すみやか, 
ソウショク,そうしょく, 
トッパ,とっぱ, 
オウチョウ,おうちょう, 
タタム,たたむ, 
リクジョウ,りくじょう, 
サム,さむ, 
センロ,せんろ, 
シュウトク,しゅうとく, 
サイ,さい, 
ホッソク,ほっそく, 
テンコウ,てんこう, 
ハネル,はねる, 
ツウイン,つういん, 
マ,ま, 
フキコム,ふきこむ, 
タイソウ,たいそう, 
ホウズル,ほうずる, 
スマス,すます, 
チョウショ,ちょうしょ, 
キワダツ,きわだつ, 
トヤマ,とやま, 
タタ,たた, 
マツヤマ,まつやま, 
ムコウ,むこう, 
ネッチュウ,ねっちゅう, 
ツバ,つば, 
バシャ,ばしゃ, 
カセット,かせっと, 
ホゼン,ほぜん, 
コウタイ,こうたい, 
シュウチャク,しゅうちゃく, 
ロシュツ,ろしゅつ, 
ツキトメル,つきとめる, 
キンイロ,きんいろ, 
カガ,かが, 
シャコウ,しゃこう, 
ムジン,むじん, 
ハジル,はじる, 
マヤク,まやく, 
ブンサン,ぶんさん, 
サラサラ,さらさら, 
ムコウガワ,むこうがわ, 
アワタダシイ,あわただしい, 
ケイゲン,けいげん, 
シュッショウ,しゅっしょう, 
アイドル,あいどる, 
ケイバ,けいば, 
ゲン,げん, 
メンジョ,めんじょ, 
ギ,ぎ, 
カエル,かえる, 
ドライ,どらい, 
ヒックリカエス,ひっくりかえす, 
ツカ,つか, 
カミガタ,かみがた, 
タンパク,たんぱく, 
メンカイ,めんかい, 
クルシメル,くるしめる, 
コーチ,こーち, 
コゾウ,こぞう, 
キャンペーン,きゃんぺーん, 
ヒトメ,ひとめ, 
タメル,ためる, 
リソク,りそく, 
ニーズ,にーず, 
フウチョウ,ふうちょう, 
シシュツ,ししゅつ, 
アイダガラ,あいだがら, 
ジツザイ,じつざい, 
イズモ,いずも, 
シンシャ,しんしゃ, 
サシカカル,さしかかる, 
ミジュク,みじゅく, 
タイセイ,たいせい, 
ポスター,ぽすたー, 
ヨウシ,ようし, 
スガル,すがる, 
グラフ,ぐらふ, 
メ,め, 
ショウシン,しょうしん, 
コウ,こう, 
ア,あ, 
ズヒョウ,ずひょう, 
キラキラ,きらきら, 
シュカン,しゅかん, 
ツルス,つるす, 
ヨアケ,よあけ, 
ニンメイ,にんめい, 
シンピン,しんぴん, 
タヌキ,たぬき, 
ジヌシ,じぬし, 
ドン,どん, 
ニ,に, 
タイケイ,たいけい, 
チョウテン,ちょうてん, 
ジツム,じつむ, 
スット,すっと, 
アブラ,あぶら, 
カゲキ,かげき, 
ガン,がん, 
キョクセン,きょくせん, 
カユ,かゆ, 
カイガ,かいが, 
ホレル,ほれる, 
ヨス,よす, 
ブケ,ぶけ, 
テイキ,ていき, 
ヤナギ,やなぎ, 
コウタイシ,こうたいし, 
フスマ,ふすま, 
リンカク,りんかく, 
ヤセイ,やせい, 
イッポ,いっぽ, 
テガル,てがる, 
ジュウテン,じゅうてん, 
ホウカ,ほうか, 
ガイム,がいむ, 
セル,せる, 
シンダイ,しんだい, 
オドロカス,おどろかす, 
タイガイ,たいがい, 
シミコム,しみこむ, 
ナゲカケル,なげかける, 
シカン,しかん, 
フトモモ,ふともも, 
ツメコム,つめこむ, 
チチュウ,ちちゅう, 
ホウシュツ,ほうしゅつ, 
カイヌシ,かいぬし, 
ハハハ,ははは, 
オイ,おい, 
ヤクバ,やくば, 
シンドイ,しんどい, 
サマヨウ,さまよう, 
ケワシイ,けわしい, 
ジリツ,じりつ, 
バクダイ,ばくだい, 
ダメージ,だめーじ, 
トツグ,とつぐ, 
ノウド,のうど, 
チョッカン,ちょっかん, 
エモノ,えもの, 
ボウソウ,ぼうそう, 
コウカン,こうかん, 
アシドリ,あしどり, 
ソダチ,そだち, 
イッタン,いったん, 
ヒッソリ,ひっそり, 
イイン,いいん, 
タン,たん, 
テンモン,てんもん, 
タイキン,たいきん, 
リョウショウ,りょうしょう, 
セイゴ,せいご, 
レットウ,れっとう, 
サイ,さい, 
ヒッカケル,ひっかける, 
スケール,すけーる, 
カク,かく, 
ナイゾウ,ないぞう, 
オオモノ,おおもの, 
アケル,あける, 
ゲイシャ,げいしゃ, 
テレル,てれる, 
オダワラ,おだわら, 
キョウシュク,きょうしゅく, 
ヒニン,ひにん, 
ブッシ,ぶっし, 
ボウゼン,ぼうぜん, 
キタル,きたる, 
ブラシ,ぶらし, 
カネテ,かねて, 
アイティー,あいてぃー, 
ハイシュツ,はいしゅつ, 
カイゴウ,かいごう, 
シシツ,ししつ, 
ツラナル,つらなる, 
ケイリ,けいり, 
テンチョウ,てんちょう, 
キンコ,きんこ, 
ホウフク,ほうふく, 
カンゲン,かんげん, 
ソシ,そし, 
キュウジン,きゅうじん, 
アイヨウ,あいよう, 
イチゴ,いちご, 
グローバル,ぐろーばる, 
ミサ,みさ, 
ゲリ,げり, 
シュツリョク,しゅつりょく, 
イバル,いばる, 
ソウジュウ,そうじゅう, 
ロム,ろむ, 
ジカ,じか, 
ショクシュ,しょくしゅ, 
チャヤ,ちゃや, 
キョウクン,きょうくん, 
ヒルネ,ひるね, 
リンジン,りんじん, 
ハッカク,はっかく, 
ゴールデン,ごーるでん, 
ヨリ,より, 
ハキケ,はきけ, 
マカス,まかす, 
ザット,ざっと, 
アイデンティティー,あいでんてぃてぃー, 
ハレ,はれ, 
ダイキライ,だいきらい, 
キソン,きそん, 
エイブン,えいぶん, 
フロア,ふろあ, 
ケライ,けらい, 
センカン,せんかん, 
コンテイ,こんてい, 
ネントウ,ねんとう, 
アンズル,あんずる, 
ホタル,ほたる, 
コタイ,こたい, 
クツログ,くつろぐ, 
タイジ,たいじ, 
リンセツ,りんせつ, 
リョウアシ,りょうあし, 
スナック,すなっく, 
マン,まん, 
バカバカシイ,ばかばかしい, 
ミンポウ,みんぽう, 
サロン,さろん, 
ズノウ,ずのう, 
イッペン,いっぺん, 
ギワク,ぎわく, 
チュウスウ,ちゅうすう, 
ゼン,ぜん, 
カイスル,かいする, 
カメイ,かめい, 
オシ,おし, 
フィルター,ふぃるたー, 
コウ,こう, 
ゼンシュウ,ぜんしゅう, 
ニジ,にじ, 
ハッピー,はっぴー, 
コボレル,こぼれる, 
ソウオン,そうおん, 
ボケ,ぼけ, 
ヨウイク,よういく, 
エンガン,えんがん, 
ワナ,わな, 
ケンスウ,けんすう, 
スイチュウ,すいちゅう, 
センザイ,せんざい, 
ウチダス,うちだす, 
ホロボス,ほろぼす, 
イヤミ,いやみ, 
シレイ,しれい, 
ショウドク,しょうどく, 
サンプル,さんぷる, 
ヨウト,ようと, 
ワカイ,わかい, 
デンショウ,でんしょう, 
ポーズ,ぽーず, 
ジャンプ,じゃんぷ, 
ジ,じ, 
ソウショウ,そうしょう, 
キソウ,きそう, 
ミサイル,みさいる, 
ホンド,ほんど, 
マネル,まねる, 
アジツケ,あじつけ, 
ハンドウ,はんどう, 
エイズ,えいず, 
タカ,たか, 
イタメル,いためる, 
オゴル,おごる, 
ピーク,ぴーく, 
ニョウ,にょう, 
クウボ,くうぼ, 
カタヅケ,かたづけ, 
ツカイワケル,つかいわける, 
ヘイゼン,へいぜん, 
ショクザイ,しょくざい, 
ホンケ,ほんけ, 
スイカ,すいか, 
シタテル,したてる, 
カタヨル,かたよる, 
アンダー,あんだー, 
クーラー,くーらー, 
トウホウ,とうほう, 
オウギ,おうぎ, 
バイシュン,ばいしゅん, 
アガリ,あがり, 
デンリョク,でんりょく, 
ヒカエメ,ひかえめ, 
センリョク,せんりょく, 
ワ,わ, 
シカイ,しかい, 
ツギコム,つぎこむ, 
セイタイ,せいたい, 
タイグウ,たいぐう, 
マサツ,まさつ, 
カワス,かわす, 
シャダン,しゃだん, 
ネカセル,ねかせる, 
ドウキ,どうき, 
マロ,まろ, 
センシ,せんし, 
アンカ,あんか, 
ネンスウ,ねんすう, 
キョウザイ,きょうざい, 
クラシック,くらしっく, 
ミコム,みこむ, 
セン,せん, 
タチノボル,たちのぼる, 
トウシュ,とうしゅ, 
キョウハク,きょうはく, 
ミジン,みじん, 
ツヤ,つや, 
ヤシン,やしん, 
サイゴ,さいご, 
ガンライ,がんらい, 
サンゴ,さんご, 
カカル,かかる, 
オイハラウ,おいはらう, 
イズミ,いずみ, 
オニギリ,おにぎり, 
カクシン,かくしん, 
テル,てる, 
カモ,かも, 
カセギ,かせぎ, 
ショトウ,しょとう, 
ユウガ,ゆうが, 
カリ,かり, 
フエ,ふえ, 
ヤヤコシイ,ややこしい, 
トウジョウ,とうじょう, 
レンジツ,れんじつ, 
テッタイ,てったい, 
フカイ,ふかい, 
コセキ,こせき, 
コシラエル,こしらえる, 
ゲンテン,げんてん, 
ハト,はと, 
メイボ,めいぼ, 
シンミツ,しんみつ, 
クエスチョン,くえすちょん, 
チケイ,ちけい, 
マザー,まざー, 
ハイボク,はいぼく, 
クダク,くだく, 
ハンニチ,はんにち, 
セイシュン,せいしゅん, 
トウライ,とうらい, 
シュウゲキ,しゅうげき, 
イエス,いえす, 
センシ,せんし, 
コンゴウ,こんごう, 
コウジツ,こうじつ, 
ヒトジチ,ひとじち, 
ウシロスガタ,うしろすがた, 
ケンゾウ,けんぞう, 
ムラビト,むらびと, 
ミャク,みゃく, 
コウゴウ,こうごう, 
ソウサイ,そうさい, 
サイゲツ,さいげつ, 
ケツアツ,けつあつ, 
アナ,あな, 
ジンモン,じんもん, 
ベツジン,べつじん, 
ハバカル,はばかる, 
サシミ,さしみ, 
ケイ,けい, 
タクワエル,たくわえる, 
ジタイ,じたい, 
アシイ,あしい, 
ヘソ,へそ, 
アカサカ,あかさか, 
リゾート,りぞーと, 
ヨビナ,よびな, 
サシツカエル,さしつかえる, 
スクウ,すくう, 
スマス,すます, 
ソセン,そせん, 
ヨウセイ,ようせい, 
アオムケ,あおむけ, 
リョウ,りょう, 
トヨトミ,とよとみ, 
サダカ,さだか, 
ヤクヒン,やくひん, 
コレクション,これくしょん, 
オソイ,おそい, 
キアイ,きあい, 
キヤク,きやく, 
クルクル,くるくる, 
イスラエル,いすらえる, 
シバタタク,しばたたく, 
ストップ,すとっぷ, 
コウブ,こうぶ, 
トウサイ,とうさい, 
ジッショウ,じっしょう, 
ササヤカ,ささやか, 
ゼ,ぜ, 
ケイジョウ,けいじょう, 
クル,くる, 
ネンジュウ,ねんじゅう, 
ウンソウ,うんそう, 
ナガイキ,ながいき, 
シモン,しもん, 
ダイダイ,だいだい, 
ヨキ,よき, 
ドウセイ,どうせい, 
ホンゴウ,ほんごう, 
ヒキヌク,ひきぬく, 
クツジョク,くつじょく, 
フスル,ふする, 
マサル,まさる, 
ノノシル,ののしる, 
ショウ,しょう, 
シーツ,しーつ, 
ジョウ,じょう, 
カツジ,かつじ, 
ノウ,のう, 
ナガレコム,ながれこむ, 
フ,ふ, 
トウズル,とうずる, 
キンコウ,きんこう, 
ノウ,のう, 
ホクロ,ほくろ, 
チアン,ちあん, 
ジュンサ,じゅんさ, 
デメリット,でめりっと, 
ニュウキョ,にゅうきょ, 
フホウ,ふほう, 
バックアップ,ばっくあっぷ, 
ギフ,ぎふ, 
キョウグウ,きょうぐう, 
クミタテル,くみたてる, 
カミガタ,かみがた, 
インドネシア,いんどねしあ, 
タイ,たい, 
ボチ,ぼち, 
インカン,いんかん, 
ツモル,つもる, 
エモン,えもん, 
ミアワセル,みあわせる, 
ナイト,ないと, 
ユウソウ,ゆうそう, 
リョウヨウ,りょうよう, 
カイメン,かいめん, 
シタウ,したう, 
カメラマン,かめらまん, 
ネジ,ねじ, 
クール,くーる, 
フラフラ,ふらふら, 
シ,し, 
メダマ,めだま, 
トシン,としん, 
シンプ,しんぷ, 
ミッチャク,みっちゃく, 
サダマル,さだまる, 
タヨリ,たより, 
ハタモト,はたもと, 
ツイツイ,ついつい, 
テントウ,てんとう, 
アンジ,あんじ, 
タテマツル,たてまつる, 
マケ,まけ, 
ミダシ,みだし, 
ハカマ,はかま, 
ユメミル,ゆめみる, 
チヂメル,ちぢめる, 
ナンゼン,なんぜん, 
モリ,もり, 
ショウチュウ,しょうちゅう, 
タカネ,たかね, 
ホッポウ,ほっぽう, 
シバフ,しばふ, 
ドウチョウ,どうちょう, 
ホウ,ほう, 
ヨシツネ,よしつね, 
ガカル,がかる, 
インデックス,いんでっくす, 
ナカニワ,なかにわ, 
スマウ,すまう, 
ドウ,どう, 
ハクリョク,はくりょく, 
キュウジョウ,きゅうじょう, 
プロバイダー,ぷろばいだー, 
ズルイ,ずるい, 
カケル,かける, 
チョ,ちょ, 
セイヨク,せいよく, 
ケンシン,けんしん, 
オウライ,おうらい, 
ビーチ,びーち, 
シュウネン,しゅうねん, 
セイブ,せいぶ, 
スウリョウ,すうりょう, 
タンタン,たんたん, 
アエグ,あえぐ, 
キャッチ,きゃっち, 
チョウロウ,ちょうろう, 
タウン,たうん, 
インター,いんたー, 
シュウギョウ,しゅうぎょう, 
オオクラ,おおくら, 
ハブク,はぶく, 
ゲンジュウ,げんじゅう, 
ヤケル,やける, 
ヒットウ,ひっとう, 
カンムリ,かんむり, 
マアマア,まあまあ, 
グンマ,ぐんま, 
カクサ,かくさ, 
スイチョク,すいちょく, 
ナシ,なし, 
ニュウモン,にゅうもん, 
オノズト,おのずと, 
オソイカカル,おそいかかる, 
イキキ,いきき, 
ヒトマズ,ひとまず, 
キヅカウ,きづかう, 
ベルリン,べるりん, 
シンボル,しんぼる, 
ミツイ,みつい, 
モサク,もさく, 
メイシ,めいし, 
ダニ,だに, 
シカメル,しかめる, 
チョチク,ちょちく, 
キンリ,きんり, 
ハイキ,はいき, 
イキノビル,いきのびる, 
シッカン,しっかん, 
ササエ,ささえ, 
メカニズム,めかにずむ, 
カオダチ,かおだち, 
ヨクアツ,よくあつ, 
ゲジュン,げじゅん, 
リス,りす, 
スタジオ,すたじお, 
スズ,すず, 
イキグルシイ,いきぐるしい, 
ラン,らん, 
カイロ,かいろ, 
ツツミコム,つつみこむ, 
イキ,いき, 
ドウカン,どうかん, 
アット,あっと, 
ヘ,へ, 
テイスル,ていする, 
シン,しん, 
テキゴウ,てきごう, 
ヨシ,よし, 
セイミツ,せいみつ, 
ヒトラー,ひとらー, 
サッチ,さっち, 
ニュウカイ,にゅうかい, 
ゴゲン,ごげん, 
サンボウ,さんぼう, 
セキ,せき, 
トツジョ,とつじょ, 
リア,りあ, 
テキド,てきど, 
フトウ,ふとう, 
ディスプレー,でぃすぷれー, 
テン,てん, 
タイトウ,たいとう, 
コンジョウ,こんじょう, 
ティー,てぃー, 
カリフォルニア,かりふぉるにあ, 
ヨリトモ,よりとも, 
ロボット,ろぼっと, 
コクハツ,こくはつ, 
ニゴル,にごる, 
ナイショ,ないしょ, 
シンコウ,しんこう, 
イッカン,いっかん, 
セイ,せい, 
ゴウホウ,ごうほう, 
セイイ,せいい, 
コンプレックス,こんぷれっくす, 
サブ,さぶ, 
コトサラ,ことさら, 
ティッシュ,てぃっしゅ, 
ローカル,ろーかる, 
ナクス,なくす, 
ツマサキ,つまさき, 
フジン,ふじん, 
ショウ,しょう, 
ウナギ,うなぎ, 
ハイキ,はいき, 
ヨクヨク,よくよく, 
コトワザ,ことわざ, 
イチミ,いちみ, 
セイネン,せいねん, 
ウヨク,うよく, 
グンカン,ぐんかん, 
コウゲン,こうげん, 
サキ,さき, 
ゾウサ,ぞうさ, 
ジョウヨウ,じょうよう, 
シャタイ,しゃたい, 
ハイフ,はいふ, 
ケイレン,けいれん, 
フカ,ふか, 
アシアト,あしあと, 
ドダイ,どだい, 
キュウダン,きゅうだん, 
ケイコウ,けいこう, 
キシツ,きしつ, 
ソク,そく, 
アイヌ,あいぬ, 
キョクリョク,きょくりょく, 
マカナウ,まかなう, 
キリステル,きりすてる, 
モンゴル,もんごる, 
リャクス,りゃくす, 
バイキャク,ばいきゃく, 
フォロー,ふぉろー, 
イイカエス,いいかえす, 
クウハク,くうはく, 
ノット,のっと, 
チョメイ,ちょめい, 
シンパン,しんぱん, 
オヤブン,おやぶん, 
ムロマチ,むろまち, 
ヒイキ,ひいき, 
キズナ,きずな, 
バツグン,ばつぐん, 
カットウ,かっとう, 
ヒンコン,ひんこん, 
カナシム,かなしむ, 
ハロー,はろー, 
クレグレ,くれぐれ, 
キリトル,きりとる, 
キキン,ききん, 
ギャンブル,ぎゃんぶる, 
カイゾク,かいぞく, 
トウボウ,とうぼう, 
イレル,いれる, 
ニッテイ,にってい, 
ツリアゲル,つりあげる, 
シャッター,しゃったー, 
トウメン,とうめん, 
ウツス,うつす, 
リボン,りぼん, 
マチアイ,まちあい, 
オクビョウ,おくびょう, 
ストア,すとあ, 
クジョ,くじょ, 
イラン,いらん, 
フミキル,ふみきる, 
センジュツ,せんじゅつ, 
チョウジョウ,ちょうじょう, 
ヘイヤ,へいや, 
サカミチ,さかみち, 
ゴラク,ごらく, 
ハン,はん, 
ゾウ,ぞう, 
フゼイ,ふぜい, 
サッキョク,さっきょく, 
ウズモレル,うずもれる, 
ロコツ,ろこつ, 
ハチ,はち, 
マモリ,まもり, 
オイル,おいる, 
ゴウトウ,ごうとう, 
タビビト,たびびと, 
マルチ,まるち, 
コウシツ,こうしつ, 
シゴ,しご, 
シズメル,しずめる, 
シュッピ,しゅっぴ, 
キタガワ,きたがわ, 
チメイ,ちめい, 
コンブ,こんぶ, 
チラシ,ちらし, 
インガ,いんが, 
シンガイ,しんがい, 
ハッサン,はっさん, 
ショジ,しょじ, 
バンネン,ばんねん, 
サヨク,さよく, 
ナットウ,なっとう, 
ヒキガネ,ひきがね, 
カンヅメ,かんづめ, 
ツキマトウ,つきまとう, 
コミュニティー,こみゅにてぃー, 
ヒトカゲ,ひとかげ, 
ヤマミチ,やまみち, 
